name,total,failed,success,failed_pct,success_pct,busy_time,captured_at
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,285,29,256,10.18%,89.82%,4:34:44,2026-06-22 17:44:55
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,158,20,138,12.66%,87.34%,3:49:13,2026-06-22 17:44:55
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,208,19,189,9.13%,90.87%,4:41:37,2026-06-22 17:44:55
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,201,15,186,7.46%,92.54%,5:22:09,2026-06-22 17:44:55
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,34,0,34,0.00%,100.00%,0:16:53,2026-06-22 17:44:55
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,150,11,139,7.33%,92.67%,4:08:00,2026-06-22 17:44:55
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,238,11,227,4.62%,95.38%,4:12:25,2026-06-22 17:44:55
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,57,0,57,0.00%,100.00%,0:32:17,2026-06-22 17:44:55
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,197,11,186,5.58%,94.42%,4:01:57,2026-06-22 17:44:55
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,180,13,167,7.22%,92.78%,4:30:00,2026-06-22 17:44:55
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,49,0,49,0.00%,100.00%,0:12:04,2026-06-22 17:44:55
segotn13403-1.got.volvo.net-PROE:1,96,3,93,3.12%,96.88%,1:32:32,2026-06-23 17:03:17
segotn13403-2.got.volvo.net-PROE:1,68,1,67,1.47%,98.53%,1:46:30,2026-06-23 17:03:17
segotn13403-3.got.volvo.net-PROE:1,47,0,47,0.00%,100.00%,3:36:02,2026-06-23 17:03:17
segotn13404-1.got.volvo.net-PROE:1,82,3,79,3.66%,96.34%,1:39:15,2026-06-23 17:03:17
segotn13404-2.got.volvo.net-PROE:1,65,1,64,1.54%,98.46%,3:02:43,2026-06-23 17:03:17
segotn13404-3.got.volvo.net-PROE:1,37,2,35,5.41%,94.59%,0:46:56,2026-06-23 17:03:17
SEGOTN15670-1-THUMBNAIL:1,1,0,1,0.00%,100.00%,0:00:15,2026-06-23 17:03:17
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,538,0,538,0.00%,100.00%,3:50:29,2026-06-23 17:03:17
segotn18415-1-PROE:1,1,0,1,0.00%,100.00%,0:00:40,2026-06-23 17:03:17
segotn18415-3-PROE:1,1,1,0,100.00%,0.00%,0:00:00,2026-06-23 17:03:17
segotn19368-1-PROE:1,78,1,77,1.28%,98.72%,1:08:02,2026-06-23 17:03:17
segotn19368-2-PROE:1,76,1,75,1.32%,98.68%,0:57:00,2026-06-23 17:03:17
segotn19368-3-PROE:1,35,1,34,2.86%,97.14%,0:15:12,2026-06-23 17:03:17
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,99,0,99,0.00%,100.00%,1:08:34,2026-06-23 17:03:17
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,558,0,558,0.00%,100.00%,6:09:24,2026-06-23 17:03:17
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,425,0,425,0.00%,100.00%,4:44:04,2026-06-23 17:03:17
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,232,1,231,0.43%,99.57%,2:48:42,2026-06-23 17:03:17
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,248,0,248,0.00%,100.00%,3:11:54,2026-06-23 17:03:17
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,177,0,177,0.00%,100.00%,2:09:00,2026-06-23 17:03:17
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,27,0,27,0.00%,100.00%,0:07:50,2026-06-23 17:03:17
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,135,0,135,0.00%,100.00%,3:10:52,2026-06-23 17:03:17
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,92,0,92,0.00%,100.00%,0:54:06,2026-06-23 17:03:17
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,73,0,73,0.00%,100.00%,1:00:26,2026-06-23 17:03:17
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,167,0,167,0.00%,100.00%,2:01:10,2026-06-23 17:03:17
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,171,0,171,0.00%,100.00%,1:35:48,2026-06-23 17:03:17
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,91,0,91,0.00%,100.00%,0:29:21,2026-06-23 17:03:17
segotn13403-1.got.volvo.net-PROE:1,122,3,119,2.46%,97.54%,3:54:21,2026-06-24 03:47:26
segotn13403-2.got.volvo.net-PROE:1,123,2,121,1.63%,98.37%,3:10:50,2026-06-24 03:47:26
segotn13403-3.got.volvo.net-PROE:1,87,0,87,0.00%,100.00%,4:32:51,2026-06-24 03:47:26
segotn13404-1.got.volvo.net-PROE:1,125,3,122,2.40%,97.60%,2:43:20,2026-06-24 03:47:26
segotn13404-2.got.volvo.net-PROE:1,112,1,111,0.89%,99.11%,4:14:32,2026-06-24 03:47:26
segotn13404-3.got.volvo.net-PROE:1,66,2,64,3.03%,96.97%,1:36:15,2026-06-24 03:47:26
SEGOTN15670-1-THUMBNAIL:1,1,0,1,0.00%,100.00%,0:00:15,2026-06-24 03:47:26
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,676,0,676,0.00%,100.00%,4:46:16,2026-06-24 03:47:26
segotn18415-1-PROE:1,35,2,33,5.71%,94.29%,1:29:45,2026-06-24 03:47:26
segotn18415-2-PROE:1,23,2,21,8.70%,91.30%,1:18:47,2026-06-24 03:47:26
segotn18415-3-PROE:1,25,2,23,8.00%,92.00%,0:58:59,2026-06-24 03:47:26
segotn19368-1-PROE:1,78,1,77,1.28%,98.72%,1:08:02,2026-06-24 03:47:26
segotn19368-2-PROE:1,76,1,75,1.32%,98.68%,0:57:00,2026-06-24 03:47:26
segotn19368-3-PROE:1,35,1,34,2.86%,97.14%,0:15:12,2026-06-24 03:47:26
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,126,0,126,0.00%,100.00%,1:22:53,2026-06-24 03:47:26
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,645,1,644,0.16%,99.84%,7:36:41,2026-06-24 03:47:26
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,471,0,471,0.00%,100.00%,6:42:12,2026-06-24 03:47:26
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,250,1,249,0.40%,99.60%,5:18:25,2026-06-24 03:47:26
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,333,0,333,0.00%,100.00%,4:03:18,2026-06-24 03:47:26
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,198,0,198,0.00%,100.00%,5:14:31,2026-06-24 03:47:26
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,27,0,27,0.00%,100.00%,0:07:50,2026-06-24 03:47:26
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,154,0,154,0.00%,100.00%,3:31:34,2026-06-24 03:47:26
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,103,0,103,0.00%,100.00%,1:00:29,2026-06-24 03:47:26
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,97,0,97,0.00%,100.00%,1:13:45,2026-06-24 03:47:26
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,218,0,218,0.00%,100.00%,2:24:04,2026-06-24 03:47:26
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,195,0,195,0.00%,100.00%,2:02:37,2026-06-24 03:47:26
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,107,0,107,0.00%,100.00%,0:35:16,2026-06-24 03:47:26
segotn13403-1.got.volvo.net-PROE:1,108,2,106,1.85%,98.15%,4:16:38,2026-06-24 15:34:02
segotn13403-2.got.volvo.net-PROE:1,99,0,99,0.00%,100.00%,3:11:17,2026-06-24 15:34:02
segotn13403-3.got.volvo.net-PROE:1,33,0,33,0.00%,100.00%,1:05:03,2026-06-24 15:34:02
segotn13404-1.got.volvo.net-PROE:1,90,4,86,4.44%,95.56%,2:22:07,2026-06-24 15:34:02
segotn13404-2.got.volvo.net-PROE:1,70,0,70,0.00%,100.00%,1:55:48,2026-06-24 15:34:02
segotn13404-3.got.volvo.net-PROE:1,19,0,19,0.00%,100.00%,0:32:00,2026-06-24 15:34:02
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,343,95,248,27.70%,72.30%,1:42:21,2026-06-24 15:34:02
segotn18415-1-PROE:1,47,1,46,2.13%,97.87%,0:57:37,2026-06-24 15:34:02
segotn18415-2-PROE:1,137,1,136,0.73%,99.27%,3:42:05,2026-06-24 15:34:02
segotn18415-3-PROE:1,50,2,48,4.00%,96.00%,1:18:13,2026-06-24 15:34:02
segotn19368-1-PROE:1,18,0,18,0.00%,100.00%,0:05:50,2026-06-24 15:34:02
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,36,0,36,0.00%,100.00%,0:17:49,2026-06-24 15:34:02
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,276,0,276,0.00%,100.00%,3:34:38,2026-06-24 15:34:02
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,192,1,191,0.52%,99.48%,2:43:26,2026-06-24 15:34:02
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,205,0,205,0.00%,100.00%,2:50:51,2026-06-24 15:34:02
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,235,1,234,0.43%,99.57%,2:59:58,2026-06-24 15:34:02
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,158,0,158,0.00%,100.00%,2:15:44,2026-06-24 15:34:02
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,10,0,10,0.00%,100.00%,0:13:55,2026-06-24 15:34:02
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,78,0,78,0.00%,100.00%,2:00:03,2026-06-24 15:34:02
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,74,0,74,0.00%,100.00%,1:10:04,2026-06-24 15:34:02
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,17,0,17,0.00%,100.00%,0:12:51,2026-06-24 15:34:02
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,148,0,148,0.00%,100.00%,2:01:40,2026-06-24 15:34:02
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,111,0,111,0.00%,100.00%,1:57:35,2026-06-24 15:34:02
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,52,1,51,1.92%,98.08%,0:29:32,2026-06-24 15:34:02
segotn13403-1.got.volvo.net-PROE:1,265,8,257,3.02%,96.98%,8:35:48,2026-06-25 03:43:47
segotn13403-2.got.volvo.net-PROE:1,249,0,249,0.00%,100.00%,7:48:49,2026-06-25 03:43:47
segotn13403-3.got.volvo.net-PROE:1,130,1,129,0.77%,99.23%,4:06:13,2026-06-25 03:43:47
segotn13404-1.got.volvo.net-PROE:1,269,4,265,1.49%,98.51%,8:27:41,2026-06-25 03:43:47
segotn13404-2.got.volvo.net-PROE:1,124,2,122,1.61%,98.39%,6:21:49,2026-06-25 03:43:47
segotn13404-3.got.volvo.net-PROE:1,78,0,78,0.00%,100.00%,3:29:43,2026-06-25 03:43:47
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,593,340,253,57.34%,42.66%,1:50:47,2026-06-25 03:43:47
segotn18415-1-PROE:1,270,12,258,4.44%,95.56%,8:29:58,2026-06-25 03:43:47
segotn18415-2-PROE:1,299,8,291,2.68%,97.32%,10:12:56,2026-06-25 03:43:47
segotn18415-3-PROE:1,101,6,95,5.94%,94.06%,4:10:34,2026-06-25 03:43:47
segotn19368-1-PROE:1,18,0,18,0.00%,100.00%,0:05:50,2026-06-25 03:43:47
segotn19368-2-PROE:1,5,2,3,40.00%,60.00%,0:03:14,2026-06-25 03:43:47
segotn19368-3-PROE:1,1,1,0,100.00%,0.00%,0:00:07,2026-06-25 03:43:47
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,46,0,46,0.00%,100.00%,0:22:16,2026-06-25 03:43:47
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,425,0,425,0.00%,100.00%,6:17:34,2026-06-25 03:43:47
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,395,1,394,0.25%,99.75%,4:40:25,2026-06-25 03:43:47
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,308,1,307,0.32%,99.68%,3:40:40,2026-06-25 03:43:47
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,342,1,341,0.29%,99.71%,4:24:22,2026-06-25 03:43:47
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,228,0,228,0.00%,100.00%,2:47:04,2026-06-25 03:43:47
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,32,0,32,0.00%,100.00%,0:21:26,2026-06-25 03:43:47
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,105,0,105,0.00%,100.00%,2:18:07,2026-06-25 03:43:47
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,97,0,97,0.00%,100.00%,1:20:53,2026-06-25 03:43:47
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,20,0,20,0.00%,100.00%,0:14:18,2026-06-25 03:43:47
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,183,0,183,0.00%,100.00%,3:41:55,2026-06-25 03:43:47
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,145,1,144,0.69%,99.31%,2:22:30,2026-06-25 03:43:47
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,53,1,52,1.89%,98.11%,0:29:42,2026-06-25 03:43:47
segotn13403-1.got.volvo.net-PROE:1,129,0,129,0.00%,100.00%,2:10:10,2026-06-25 15:07:14
segotn13403-2.got.volvo.net-PROE:1,41,0,41,0.00%,100.00%,0:37:45,2026-06-25 15:07:14
segotn13403-3.got.volvo.net-PROE:1,9,0,9,0.00%,100.00%,0:08:49,2026-06-25 15:07:14
segotn13404-1.got.volvo.net-PROE:1,65,0,65,0.00%,100.00%,1:06:28,2026-06-25 15:07:14
segotn13404-2.got.volvo.net-PROE:1,21,1,20,4.76%,95.24%,0:17:18,2026-06-25 15:07:14
segotn13404-3.got.volvo.net-PROE:1,5,0,5,0.00%,100.00%,0:08:18,2026-06-25 15:07:14
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,366,1,365,0.27%,99.73%,2:39:08,2026-06-25 15:07:14
segotn18415-1-PROE:1,61,7,54,11.48%,88.52%,2:19:39,2026-06-25 15:07:14
segotn18415-2-PROE:1,37,7,30,18.92%,81.08%,1:44:34,2026-06-25 15:07:14
segotn18415-3-PROE:1,26,5,21,19.23%,80.77%,0:26:46,2026-06-25 15:07:14
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,15,0,15,0.00%,100.00%,0:08:19,2026-06-25 15:07:14
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,370,0,370,0.00%,100.00%,5:21:39,2026-06-25 15:07:14
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,316,0,316,0.00%,100.00%,3:59:41,2026-06-25 15:07:14
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,176,0,176,0.00%,100.00%,2:03:24,2026-06-25 15:07:14
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,165,0,165,0.00%,100.00%,2:24:31,2026-06-25 15:07:14
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,151,0,151,0.00%,100.00%,2:05:18,2026-06-25 15:07:14
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,26,0,26,0.00%,100.00%,0:08:29,2026-06-25 15:07:14
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,56,0,56,0.00%,100.00%,1:27:12,2026-06-25 15:07:14
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,85,0,85,0.00%,100.00%,2:22:47,2026-06-25 15:07:14
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,7,0,7,0.00%,100.00%,0:04:43,2026-06-25 15:07:14
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,116,0,116,0.00%,100.00%,1:39:26,2026-06-25 15:07:14
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,56,0,56,0.00%,100.00%,2:37:48,2026-06-25 15:07:14
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,54,0,54,0.00%,100.00%,0:17:25,2026-06-25 15:07:14
segotn13403-1.got.volvo.net-PROE:1,202,0,202,0.00%,100.00%,3:50:58,2026-06-25 18:11:21
segotn13403-2.got.volvo.net-PROE:1,72,0,72,0.00%,100.00%,1:25:56,2026-06-25 18:11:21
segotn13403-3.got.volvo.net-PROE:1,24,0,24,0.00%,100.00%,0:26:01,2026-06-25 18:11:21
segotn13404-1.got.volvo.net-PROE:1,103,0,103,0.00%,100.00%,2:10:58,2026-06-25 18:11:21
segotn13404-2.got.volvo.net-PROE:1,42,1,41,2.38%,97.62%,0:41:16,2026-06-25 18:11:21
segotn13404-3.got.volvo.net-PROE:1,11,0,11,0.00%,100.00%,0:14:02,2026-06-25 18:11:21
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,461,2,459,0.43%,99.57%,3:24:15,2026-06-25 18:11:21
segotn18415-1-PROE:1,85,16,69,18.82%,81.18%,3:54:08,2026-06-25 18:11:21
segotn18415-2-PROE:1,65,11,54,16.92%,83.08%,3:17:43,2026-06-25 18:11:21
segotn18415-3-PROE:1,60,9,51,15.00%,85.00%,1:22:43,2026-06-25 18:11:21
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,21,0,21,0.00%,100.00%,0:12:15,2026-06-25 18:11:21
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,443,0,443,0.00%,100.00%,7:30:10,2026-06-25 18:11:21
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,358,0,358,0.00%,100.00%,4:41:39,2026-06-25 18:11:21
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,278,1,277,0.36%,99.64%,3:09:17,2026-06-25 18:11:21
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,180,0,180,0.00%,100.00%,5:20:07,2026-06-25 18:11:21
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,241,0,241,0.00%,100.00%,3:09:38,2026-06-25 18:11:21
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,28,0,28,0.00%,100.00%,0:09:34,2026-06-25 18:11:21
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,112,0,112,0.00%,100.00%,2:08:30,2026-06-25 18:11:21
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,130,0,130,0.00%,100.00%,2:43:04,2026-06-25 18:11:21
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,9,0,9,0.00%,100.00%,0:05:54,2026-06-25 18:11:21
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,173,0,173,0.00%,100.00%,3:52:30,2026-06-25 18:11:21
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,134,0,134,0.00%,100.00%,3:13:00,2026-06-25 18:11:21
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,76,0,76,0.00%,100.00%,0:22:36,2026-06-25 18:11:21
segotn13403-1.got.volvo.net-PROE:1,278,1,277,0.36%,99.64%,5:39:17,2026-06-25 20:59:23
segotn13403-2.got.volvo.net-PROE:1,139,1,138,0.72%,99.28%,3:03:09,2026-06-25 20:59:23
segotn13403-3.got.volvo.net-PROE:1,56,0,56,0.00%,100.00%,1:09:37,2026-06-25 20:59:23
segotn13404-1.got.volvo.net-PROE:1,179,0,179,0.00%,100.00%,4:06:18,2026-06-25 20:59:23
segotn13404-2.got.volvo.net-PROE:1,104,1,103,0.96%,99.04%,2:16:09,2026-06-25 20:59:23
segotn13404-3.got.volvo.net-PROE:1,30,0,30,0.00%,100.00%,1:13:28,2026-06-25 20:59:23
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,461,2,459,0.43%,99.57%,3:24:15,2026-06-25 20:59:23
segotn18415-1-PROE:1,145,16,129,11.03%,88.97%,5:48:10,2026-06-25 20:59:23
segotn18415-2-PROE:1,123,12,111,9.76%,90.24%,5:02:43,2026-06-25 20:59:23
segotn18415-3-PROE:1,90,9,81,10.00%,90.00%,2:20:07,2026-06-25 20:59:23
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,96,0,96,0.00%,100.00%,0:57:51,2026-06-25 20:59:23
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,520,0,520,0.00%,100.00%,8:38:18,2026-06-25 20:59:23
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,386,0,386,0.00%,100.00%,8:00:35,2026-06-25 20:59:23
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,339,1,338,0.29%,99.71%,4:00:30,2026-06-25 20:59:23
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,206,0,206,0.00%,100.00%,5:51:43,2026-06-25 20:59:23
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,272,0,272,0.00%,100.00%,3:41:46,2026-06-25 20:59:23
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,31,0,31,0.00%,100.00%,0:10:47,2026-06-25 20:59:23
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,119,0,119,0.00%,100.00%,2:13:56,2026-06-25 20:59:23
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,135,0,135,0.00%,100.00%,2:50:47,2026-06-25 20:59:23
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,48,0,48,0.00%,100.00%,0:27:20,2026-06-25 20:59:23
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,202,0,202,0.00%,100.00%,4:13:00,2026-06-25 20:59:23
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,152,0,152,0.00%,100.00%,3:25:14,2026-06-25 20:59:23
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,90,0,90,0.00%,100.00%,0:26:59,2026-06-25 20:59:23
segotn13403-1.got.volvo.net-PROE:1,167,0,167,0.00%,100.00%,2:45:03,2026-06-26 16:28:02
segotn13403-2.got.volvo.net-PROE:1,47,0,47,0.00%,100.00%,0:48:32,2026-06-26 16:28:02
segotn13403-3.got.volvo.net-PROE:1,21,0,21,0.00%,100.00%,0:27:50,2026-06-26 16:28:02
segotn13404-1.got.volvo.net-PROE:1,75,0,75,0.00%,100.00%,1:36:28,2026-06-26 16:28:02
segotn13404-2.got.volvo.net-PROE:1,36,0,36,0.00%,100.00%,1:06:33,2026-06-26 16:28:02
segotn13404-3.got.volvo.net-PROE:1,17,0,17,0.00%,100.00%,0:18:57,2026-06-26 16:28:02
SEGOTN15670-1-THUMBNAIL:1,4,0,4,0.00%,100.00%,0:00:24,2026-06-26 16:28:02
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,74,8,66,10.81%,89.19%,0:22:35,2026-06-26 16:28:02
segotn18415-1-PROE:1,82,3,79,3.66%,96.34%,2:11:37,2026-06-26 16:28:02
segotn18415-2-PROE:1,83,2,81,2.41%,97.59%,2:11:19,2026-06-26 16:28:02
segotn18415-3-PROE:1,46,3,43,6.52%,93.48%,1:18:54,2026-06-26 16:28:02
segotn19368-1-PROE:1,1,0,1,0.00%,100.00%,0:00:12,2026-06-26 16:28:02
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,28,0,28,0.00%,100.00%,0:18:29,2026-06-26 16:28:02
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,469,0,469,0.00%,100.00%,6:10:34,2026-06-26 16:28:02
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,308,0,308,0.00%,100.00%,3:59:21,2026-06-26 16:28:02
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,292,0,292,0.00%,100.00%,3:23:18,2026-06-26 16:28:02
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,160,0,160,0.00%,100.00%,3:45:37,2026-06-26 16:28:02
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,100,0,100,0.00%,100.00%,4:06:14,2026-06-26 16:28:02
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,20,0,20,0.00%,100.00%,0:06:45,2026-06-26 16:28:02
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,60,0,60,0.00%,100.00%,1:25:35,2026-06-26 16:28:02
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,66,0,66,0.00%,100.00%,1:18:40,2026-06-26 16:28:02
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,25,0,25,0.00%,100.00%,0:16:37,2026-06-26 16:28:02
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,59,0,59,0.00%,100.00%,4:01:48,2026-06-26 16:28:02
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,102,0,102,0.00%,100.00%,1:45:52,2026-06-26 16:28:02
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,82,0,82,0.00%,100.00%,0:25:06,2026-06-26 16:28:02
Worker Utilization,,,,,,,2026-06-26 18:59:25
segotn13403-1.got.volvo.net-PROE:1,224,0,224,0.00%,100.00%,5:01:27,2026-06-26 19:25:22
segotn13403-2.got.volvo.net-PROE:1,97,0,97,0.00%,100.00%,2:06:32,2026-06-26 19:25:22
segotn13403-3.got.volvo.net-PROE:1,42,0,42,0.00%,100.00%,1:19:17,2026-06-26 19:25:22
segotn13404-1.got.volvo.net-PROE:1,123,1,122,0.81%,99.19%,3:01:31,2026-06-26 19:25:22
segotn13404-2.got.volvo.net-PROE:1,73,0,73,0.00%,100.00%,1:56:32,2026-06-26 19:25:22
segotn13404-3.got.volvo.net-PROE:1,35,0,35,0.00%,100.00%,0:50:37,2026-06-26 19:25:22
SEGOTN15670-1-THUMBNAIL:1,4,0,4,0.00%,100.00%,0:00:24,2026-06-26 19:25:22
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,145,8,137,5.52%,94.48%,0:52:15,2026-06-26 19:25:22
segotn18415-1-PROE:1,82,3,79,3.66%,96.34%,2:11:37,2026-06-26 19:25:22
segotn18415-2-PROE:1,84,3,81,3.57%,96.43%,2:11:19,2026-06-26 19:25:22
segotn18415-3-PROE:1,77,4,73,5.19%,94.81%,3:01:29,2026-06-26 19:25:22
segotn19368-1-PROE:1,42,0,42,0.00%,100.00%,0:22:11,2026-06-26 19:25:22
segotn19368-2-PROE:1,5,0,5,0.00%,100.00%,0:00:46,2026-06-26 19:25:22
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,28,0,28,0.00%,100.00%,0:18:29,2026-06-26 19:25:22
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,533,3,530,0.56%,99.44%,7:25:49,2026-06-26 19:25:22
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,358,1,357,0.28%,99.72%,7:27:57,2026-06-26 19:25:22
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,367,0,367,0.00%,100.00%,4:22:50,2026-06-26 19:25:22
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,245,0,245,0.00%,100.00%,4:24:54,2026-06-26 19:25:22
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,154,0,154,0.00%,100.00%,4:55:49,2026-06-26 19:25:22
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,24,0,24,0.00%,100.00%,0:08:04,2026-06-26 19:25:22
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,84,0,84,0.00%,100.00%,1:35:48,2026-06-26 19:25:22
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,88,0,88,0.00%,100.00%,1:27:59,2026-06-26 19:25:22
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,26,0,26,0.00%,100.00%,0:16:58,2026-06-26 19:25:22
